locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEGBENGL_00466	CDS	675	rpiA_1	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
DEGBENGL_00467	CDS	1071				hypothetical protein
DEGBENGL_00468	CDS	219				hypothetical protein
DEGBENGL_00469	CDS	1368				hypothetical protein
DEGBENGL_00470	CDS	1713				hypothetical protein
DEGBENGL_00471	CDS	582				hypothetical protein
DEGBENGL_00472	CDS	759				hypothetical protein
DEGBENGL_00473	CDS	156				hypothetical protein
DEGBENGL_00474	CDS	429				hypothetical protein
DEGBENGL_00475	CDS	354				hypothetical protein
DEGBENGL_00476	CDS	732				hypothetical protein
DEGBENGL_00477	CDS	1221				hypothetical protein
DEGBENGL_00478	CDS	162				hypothetical protein
DEGBENGL_00479	CDS	261				hypothetical protein
DEGBENGL_00480	CDS	372				hypothetical protein
DEGBENGL_00481	CDS	432				hypothetical protein
DEGBENGL_00482	CDS	654				hypothetical protein
DEGBENGL_00483	CDS	294				hypothetical protein
DEGBENGL_00484	CDS	228				hypothetical protein
DEGBENGL_00485	CDS	225				hypothetical protein
DEGBENGL_00486	CDS	309				hypothetical protein
DEGBENGL_00487	CDS	450				hypothetical protein
DEGBENGL_00488	CDS	486				hypothetical protein
DEGBENGL_00489	CDS	93				hypothetical protein
DEGBENGL_00490	CDS	354				hypothetical protein
DEGBENGL_00491	CDS	492				hypothetical protein
DEGBENGL_00492	CDS	105				hypothetical protein
DEGBENGL_00493	CDS	1905	mnmG_1			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
DEGBENGL_00494	CDS	1332	mnmE_2	3.6.-.-		tRNA modification GTPase MnmE
DEGBENGL_00495	CDS	1659	yidC_2			Membrane protein insertase YidC
DEGBENGL_00496	CDS	222				hypothetical protein
DEGBENGL_00497	CDS	1368	dnaA_2			Chromosomal replication initiator protein DnaA
DEGBENGL_00498	CDS	1095				hypothetical protein
DEGBENGL_00499	CDS	1056	recF_1			DNA replication and repair protein RecF
DEGBENGL_00500	CDS	942	thiL_1	2.7.4.16	COG0611	Thiamine-monophosphate kinase
DEGBENGL_00501	CDS	1299		5.4.2.2	COG1109	Phosphoglucomutase/phosphomannomutase
DEGBENGL_00502	CDS	213				hypothetical protein
DEGBENGL_00503	CDS	1404	aspS_2	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
DEGBENGL_00504	CDS	471				hypothetical protein
DEGBENGL_00505	CDS	594				hypothetical protein
DEGBENGL_00506	CDS	1839				hypothetical protein
DEGBENGL_00507	CDS	348				hypothetical protein
DEGBENGL_00508	CDS	117				hypothetical protein
DEGBENGL_00509	CDS	774				hypothetical protein
DEGBENGL_00510	CDS	522				hypothetical protein
DEGBENGL_00511	CDS	1383				hypothetical protein
DEGBENGL_00512	CDS	210				hypothetical protein
DEGBENGL_00513	CDS	900	ghrB_1	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
DEGBENGL_00514	tRNA	89				tRNA-Ser(gga)
DEGBENGL_00515	CDS	594				hypothetical protein
DEGBENGL_00516	CDS	414	bamB_1			Outer membrane protein assembly factor BamB
DEGBENGL_00517	CDS	441				hypothetical protein
DEGBENGL_00518	CDS	474				hypothetical protein
DEGBENGL_00519	CDS	252				hypothetical protein
DEGBENGL_00520	CDS	762				hypothetical protein
DEGBENGL_00521	CDS	678				hypothetical protein
DEGBENGL_00522	CDS	369				hypothetical protein
DEGBENGL_00523	CDS	459				hypothetical protein
DEGBENGL_00524	CDS	195				hypothetical protein
DEGBENGL_00525	CDS	1662				hypothetical protein
DEGBENGL_00526	CDS	831				hypothetical protein
DEGBENGL_00527	CDS	1473		1.2.1.89	COG1012	D-glyceraldehyde dehydrogenase (NADP(+))
DEGBENGL_00528	CDS	1344	mdtK_1			Multidrug resistance protein MdtK
DEGBENGL_00529	CDS	1965	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
DEGBENGL_00530	CDS	621				hypothetical protein
DEGBENGL_00531	CDS	1119	ald_1	1.4.1.1	COG0686	Alanine dehydrogenase
DEGBENGL_00532	CDS	288				hypothetical protein
DEGBENGL_00533	CDS	1374				hypothetical protein
DEGBENGL_00534	CDS	1116	mfnC_1	2.6.1.108	COG0436	(5-formylfuran-3-yl)methyl phosphate transaminase
DEGBENGL_00535	CDS	123				hypothetical protein
DEGBENGL_00536	CDS	792	nadE_1	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
DEGBENGL_00537	CDS	303	hcaC_1			3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
DEGBENGL_00538	CDS	435				hypothetical protein
DEGBENGL_00539	CDS	1227				hypothetical protein
DEGBENGL_00540	CDS	996		1.1.1.374	COG0673	UDP-N-acetylglucosamine 3-dehydrogenase
DEGBENGL_00541	CDS	459	cyoE_1	2.5.1.141		Protoheme IX farnesyltransferase
DEGBENGL_00542	CDS	216				hypothetical protein
DEGBENGL_00543	CDS	519				hypothetical protein
DEGBENGL_00544	CDS	615				hypothetical protein
DEGBENGL_00545	CDS	2025				hypothetical protein
DEGBENGL_00546	CDS	1614				hypothetical protein
DEGBENGL_00547	CDS	360				hypothetical protein
DEGBENGL_00548	CDS	759				hypothetical protein
DEGBENGL_00549	CDS	270				hypothetical protein
DEGBENGL_00550	CDS	768				hypothetical protein
DEGBENGL_00551	CDS	537				hypothetical protein
DEGBENGL_00552	CDS	1395				hypothetical protein
DEGBENGL_00553	CDS	1074				hypothetical protein
DEGBENGL_00554	CDS	261				hypothetical protein
DEGBENGL_00555	CDS	171				hypothetical protein
DEGBENGL_00556	CDS	213				hypothetical protein
DEGBENGL_00557	CDS	264	rnhA_1	3.1.26.4	COG0328	Ribonuclease HI
DEGBENGL_00558	CDS	273				hypothetical protein
DEGBENGL_00559	CDS	381				hypothetical protein
DEGBENGL_00560	CDS	468				hypothetical protein
DEGBENGL_00561	CDS	816				hypothetical protein
DEGBENGL_00562	CDS	294				hypothetical protein
DEGBENGL_00563	CDS	126				hypothetical protein
DEGBENGL_00564	CDS	336				hypothetical protein
DEGBENGL_00565	CDS	705				hypothetical protein
DEGBENGL_00566	CDS	708				hypothetical protein
DEGBENGL_00567	CDS	327				hypothetical protein
DEGBENGL_00568	CDS	648				hypothetical protein
DEGBENGL_00569	CDS	945				hypothetical protein
DEGBENGL_00570	CDS	432				hypothetical protein
DEGBENGL_00571	CDS	186				hypothetical protein
DEGBENGL_00572	CDS	585				hypothetical protein
DEGBENGL_00573	CDS	1017				hypothetical protein
DEGBENGL_00574	CDS	429				hypothetical protein
DEGBENGL_00575	CDS	468				hypothetical protein
DEGBENGL_00576	CDS	750				hypothetical protein
DEGBENGL_00577	CDS	1377				hypothetical protein
DEGBENGL_00578	CDS	153				hypothetical protein
DEGBENGL_00579	CDS	231				hypothetical protein
DEGBENGL_00580	CDS	309				hypothetical protein
DEGBENGL_00581	CDS	981				hypothetical protein
DEGBENGL_00582	CDS	621				hypothetical protein
DEGBENGL_00583	CDS	924	araD_1	4.2.1.5	COG4948	Arabinonate dehydratase
DEGBENGL_00584	CDS	1554	ndhD_1	7.1.1.-		NAD(P)H-quinone oxidoreductase chain 4
DEGBENGL_00585	CDS	306	fpoK_1	1.12.98.3	COG0713	F(420)H(2) dehydrogenase subunit K
DEGBENGL_00586	CDS	414				hypothetical protein
DEGBENGL_00587	CDS	1719				hypothetical protein
DEGBENGL_00588	CDS	177				hypothetical protein
DEGBENGL_00589	CDS	759				hypothetical protein
DEGBENGL_00590	CDS	582				hypothetical protein
DEGBENGL_00591	CDS	753				hypothetical protein
DEGBENGL_00592	CDS	216				hypothetical protein
DEGBENGL_00593	CDS	1059				hypothetical protein
DEGBENGL_00594	CDS	207				hypothetical protein
DEGBENGL_00595	CDS	216				hypothetical protein
DEGBENGL_00596	CDS	216				hypothetical protein
DEGBENGL_00597	rRNA	1649				23S ribosomal RNA (partial)
DEGBENGL_00598	CDS	159				hypothetical protein
DEGBENGL_00599	tRNA	75				tRNA-Pro(tgg)
DEGBENGL_00600	CDS	177				hypothetical protein
DEGBENGL_00601	CDS	255				hypothetical protein
DEGBENGL_00602	CDS	1266	serS_2	6.1.1.11	COG0172	Serine--tRNA ligase
DEGBENGL_00603	CDS	243				hypothetical protein
DEGBENGL_00604	CDS	474				hypothetical protein
DEGBENGL_00605	CDS	612				hypothetical protein
DEGBENGL_00606	CDS	711				hypothetical protein
DEGBENGL_00607	CDS	303				hypothetical protein
DEGBENGL_00608	CDS	633	scpB_1			Segregation and condensation protein B
DEGBENGL_00609	CDS	915	scpA_1			Segregation and condensation protein A
DEGBENGL_00610	CDS	843				hypothetical protein
DEGBENGL_00611	CDS	651				hypothetical protein
DEGBENGL_00612	CDS	240				hypothetical protein
DEGBENGL_00613	CDS	597				hypothetical protein
DEGBENGL_00614	CDS	180				hypothetical protein
DEGBENGL_00615	CDS	417				hypothetical protein
DEGBENGL_00616	CDS	1005	epd_1	1.2.1.72		D-erythrose-4-phosphate dehydrogenase
DEGBENGL_00617	CDS	312	epd_2	1.2.1.72		D-erythrose-4-phosphate dehydrogenase
DEGBENGL_00618	CDS	765				hypothetical protein
DEGBENGL_00619	CDS	1491				hypothetical protein
DEGBENGL_00620	CDS	408				hypothetical protein
DEGBENGL_00621	CDS	2376	ape2_1	3.4.11.1	COG0308	Leucyl aminopeptidase
DEGBENGL_00622	CDS	423	icmF_1	5.4.99.13		Fused isobutyryl-CoA mutase
DEGBENGL_00623	CDS	999	ilvC_1	1.1.1.383	COG0059	Ketol-acid reductoisomerase (NAD(P)(+))
DEGBENGL_00624	CDS	516		2.7.7.1	COG1056	Nicotinamide-nucleotide adenylyltransferase
DEGBENGL_00625	CDS	921	tuf_1			Elongation factor Tu
DEGBENGL_00626	CDS	753				hypothetical protein
DEGBENGL_00627	CDS	1656	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
DEGBENGL_00628	CDS	1242		3.3.1.-	COG0499	S-inosyl-L-homocysteine hydrolase
DEGBENGL_00629	CDS	303	hcaC_2			3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
DEGBENGL_00630	CDS	792	nadE_2	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
DEGBENGL_00631	CDS	1389	cysS_1	6.1.1.16	COG0215	Cysteine--tRNA ligase
DEGBENGL_00632	CDS	315				hypothetical protein
DEGBENGL_00633	CDS	330				hypothetical protein
DEGBENGL_00634	CDS	441				hypothetical protein
DEGBENGL_00635	CDS	288				hypothetical protein
DEGBENGL_00636	CDS	777				hypothetical protein
DEGBENGL_00637	CDS	648				hypothetical protein
DEGBENGL_00638	CDS	282				hypothetical protein
DEGBENGL_00639	CDS	825				hypothetical protein
DEGBENGL_00640	CDS	750				hypothetical protein
DEGBENGL_00641	CDS	594				hypothetical protein
DEGBENGL_00642	CDS	1032				hypothetical protein
DEGBENGL_00643	tRNA	74				tRNA-Gln(ttg)
DEGBENGL_00644	CDS	1743				hypothetical protein
DEGBENGL_00645	CDS	762				hypothetical protein
DEGBENGL_00646	CDS	423				hypothetical protein
DEGBENGL_00647	CDS	1293				hypothetical protein
DEGBENGL_00648	CDS	210				hypothetical protein
DEGBENGL_00649	CDS	219				hypothetical protein
DEGBENGL_00650	CDS	891				hypothetical protein
DEGBENGL_00651	CDS	297				hypothetical protein
DEGBENGL_00652	CDS	480				hypothetical protein
DEGBENGL_00653	CDS	1476				hypothetical protein
DEGBENGL_00654	CDS	246				hypothetical protein
DEGBENGL_00655	CDS	288				hypothetical protein
DEGBENGL_00656	CDS	1011				hypothetical protein
DEGBENGL_00657	CDS	471				hypothetical protein
DEGBENGL_00658	CDS	270				hypothetical protein
DEGBENGL_00659	CDS	345				hypothetical protein
DEGBENGL_00660	CDS	972				hypothetical protein
DEGBENGL_00661	CDS	261				hypothetical protein
DEGBENGL_00662	CDS	1155	caiA_3	1.3.8.13		Crotonobetainyl-CoA reductase
DEGBENGL_00663	CDS	222				hypothetical protein
DEGBENGL_00664	CDS	228				hypothetical protein
DEGBENGL_00665	CDS	1665				hypothetical protein
DEGBENGL_00666	CDS	279	atpF_1			V-type ATP synthase subunit F
DEGBENGL_00667	CDS	357				hypothetical protein
DEGBENGL_00668	CDS	252				hypothetical protein
DEGBENGL_00669	CDS	303				hypothetical protein
DEGBENGL_00670	CDS	750				hypothetical protein
DEGBENGL_00671	CDS	1665	carB_1			Carbamoyl-phosphate synthase large chain
DEGBENGL_00672	CDS	1059				hypothetical protein
DEGBENGL_00673	CDS	1485	fpoN_1	1.12.98.3	COG1007	F(420)H(2) dehydrogenase subunit N
DEGBENGL_00674	CDS	936	fpoL_1	1.12.98.3	COG1009	F(420)H(2) dehydrogenase subunit L
DEGBENGL_00675	CDS	165				hypothetical protein
DEGBENGL_00676	CDS	1494	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DEGBENGL_00677	CDS	990	mdh_1	1.1.1.37		Malate dehydrogenase
DEGBENGL_00678	CDS	906				hypothetical protein
DEGBENGL_00679	CDS	747	rpl3_1		COG0087	50S ribosomal protein L3
DEGBENGL_00680	CDS	417				hypothetical protein
DEGBENGL_00681	CDS	186				hypothetical protein
DEGBENGL_00682	CDS	174				hypothetical protein
DEGBENGL_00683	CDS	2181				hypothetical protein
DEGBENGL_00684	CDS	684	gatD	6.3.5.-	COG0252	Glutamyl-tRNA(Gln) amidotransferase subunit D
DEGBENGL_00685	CDS	1905	gatE	6.3.5.-	COG2511	Glutamyl-tRNA(Gln) amidotransferase subunit E
DEGBENGL_00686	tRNA	87				tRNA-Leu(cag)
DEGBENGL_00687	CDS	513	caiE			Carnitine operon protein CaiE
DEGBENGL_00688	CDS	186				hypothetical protein
DEGBENGL_00689	CDS	741	thiC_1	4.1.99.17		Phosphomethylpyrimidine synthase
DEGBENGL_00690	CDS	405				hypothetical protein
DEGBENGL_00691	CDS	852				hypothetical protein
DEGBENGL_00692	CDS	1371	mfnC_2	2.6.1.108	COG0436	(5-formylfuran-3-yl)methyl phosphate transaminase
DEGBENGL_00693	CDS	966	aroC_2	4.2.3.5		Chorismate synthase
DEGBENGL_00694	CDS	270				hypothetical protein
DEGBENGL_00695	CDS	177				hypothetical protein
DEGBENGL_00696	CDS	249				hypothetical protein
DEGBENGL_00697	CDS	573				hypothetical protein
DEGBENGL_00698	CDS	324				hypothetical protein
DEGBENGL_00699	CDS	282				hypothetical protein
DEGBENGL_00700	CDS	210				hypothetical protein
DEGBENGL_00701	CDS	360				hypothetical protein
DEGBENGL_00702	CDS	168				hypothetical protein
DEGBENGL_00703	CDS	360				hypothetical protein
DEGBENGL_00704	CDS	213				hypothetical protein
DEGBENGL_00705	CDS	639	citZ	2.3.3.16	COG0372	Citrate synthase
DEGBENGL_00706	CDS	207				hypothetical protein
DEGBENGL_00707	CDS	372				hypothetical protein
DEGBENGL_00708	CDS	486				hypothetical protein
DEGBENGL_00709	CDS	447				hypothetical protein
DEGBENGL_00710	CDS	1008	cysC_1	2.7.1.25		Adenylyl-sulfate kinase
DEGBENGL_00711	CDS	435				hypothetical protein
DEGBENGL_00712	CDS	342				hypothetical protein
DEGBENGL_00713	CDS	1266	dadD_1	3.5.4.41	COG0402	5'-deoxyadenosine deaminase
DEGBENGL_00714	CDS	738				hypothetical protein
DEGBENGL_00715	CDS	1278				hypothetical protein
DEGBENGL_00716	CDS	462				hypothetical protein
DEGBENGL_00717	CDS	714				hypothetical protein
DEGBENGL_00718	CDS	177				hypothetical protein
DEGBENGL_00719	CDS	915				hypothetical protein
DEGBENGL_00720	CDS	288				hypothetical protein
DEGBENGL_00721	CDS	1044				hypothetical protein
DEGBENGL_00722	CDS	744				hypothetical protein
DEGBENGL_00723	CDS	393				hypothetical protein
DEGBENGL_00724	CDS	603				hypothetical protein
DEGBENGL_00725	CDS	207				hypothetical protein
DEGBENGL_00726	CDS	834	fdhD_1			Sulfur carrier protein FdhD
DEGBENGL_00727	CDS	2232	fdhA_1	1.17.1.9		Formate dehydrogenase subunit alpha
DEGBENGL_00728	CDS	489				hypothetical protein
DEGBENGL_00729	CDS	864				hypothetical protein
DEGBENGL_00730	CDS	1179				hypothetical protein
DEGBENGL_00731	CDS	684				hypothetical protein
DEGBENGL_00732	CDS	915	nanK_1	2.7.1.60		N-acetylmannosamine kinase
DEGBENGL_00733	CDS	771				hypothetical protein
DEGBENGL_00734	CDS	1146	ilvD_1	4.2.1.9		Dihydroxy-acid dehydratase
DEGBENGL_00735	CDS	192				hypothetical protein
DEGBENGL_00736	CDS	207				hypothetical protein
DEGBENGL_00737	CDS	789				hypothetical protein
DEGBENGL_00738	CDS	336				hypothetical protein
DEGBENGL_00739	CDS	375				hypothetical protein
DEGBENGL_00740	CDS	1671				hypothetical protein
DEGBENGL_00741	CDS	213				hypothetical protein
DEGBENGL_00742	CDS	888				hypothetical protein
DEGBENGL_00743	CDS	249				hypothetical protein
DEGBENGL_00744	CDS	516				hypothetical protein
DEGBENGL_00745	CDS	345				hypothetical protein
DEGBENGL_00746	CDS	327				hypothetical protein
DEGBENGL_00747	CDS	471				hypothetical protein
DEGBENGL_00748	CDS	375				hypothetical protein
DEGBENGL_00749	CDS	1038				hypothetical protein
DEGBENGL_00750	CDS	270				hypothetical protein
DEGBENGL_00751	CDS	1290				hypothetical protein
DEGBENGL_00752	CDS	234				hypothetical protein
DEGBENGL_00753	CDS	141				hypothetical protein
DEGBENGL_00754	CDS	189				hypothetical protein
DEGBENGL_00755	CDS	435				hypothetical protein
DEGBENGL_00756	CDS	369				hypothetical protein
DEGBENGL_00757	CDS	867	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
DEGBENGL_00758	CDS	534	mraZ_3			Transcriptional regulator MraZ
DEGBENGL_00759	CDS	429				hypothetical protein
DEGBENGL_00760	CDS	1533	metZ_1	2.5.1.-		O-succinylhomoserine sulfhydrylase
DEGBENGL_00761	CDS	537				hypothetical protein
DEGBENGL_00762	CDS	234				hypothetical protein
DEGBENGL_00763	CDS	186				hypothetical protein
DEGBENGL_00764	CDS	870	ulaE	5.1.3.22		L-ribulose-5-phosphate 3-epimerase UlaE
DEGBENGL_00765	CDS	828				hypothetical protein
DEGBENGL_00766	CDS	1446				hypothetical protein
DEGBENGL_00767	tRNA	75				tRNA-Val(tac)
DEGBENGL_00768	CDS	2355	lon_1	3.4.21.53		Lon protease
DEGBENGL_00769	CDS	1374				hypothetical protein
DEGBENGL_00770	CDS	627				hypothetical protein
DEGBENGL_00771	CDS	276				hypothetical protein
DEGBENGL_00772	CDS	759				hypothetical protein
DEGBENGL_00773	CDS	672	arcA_1	3.5.3.6		Arginine deiminase
DEGBENGL_00774	CDS	540				hypothetical protein
DEGBENGL_00775	CDS	600				hypothetical protein
DEGBENGL_00776	CDS	1071				hypothetical protein
DEGBENGL_00777	CDS	969	malF			Trehalose/maltose transport system permease protein MalF
DEGBENGL_00778	CDS	840	malG_1			Trehalose/maltose transport system permease protein MalG
DEGBENGL_00779	CDS	708				hypothetical protein
DEGBENGL_00780	CDS	873				hypothetical protein
DEGBENGL_00781	CDS	1890				hypothetical protein
DEGBENGL_00782	CDS	1431		1.2.1.89	COG1012	D-glyceraldehyde dehydrogenase (NADP(+))
DEGBENGL_00783	CDS	687				hypothetical protein
DEGBENGL_00784	CDS	1521		6.2.1.40	COG0318	4-hydroxybutyrate--CoA ligase 2
DEGBENGL_00785	CDS	1026				hypothetical protein
DEGBENGL_00786	CDS	1254		1.14.13.239		Carnitine monooxygenase oxygenase subunit
DEGBENGL_00787	CDS	1146		1.14.-.-	COG2124	Cytochrome P450 119
DEGBENGL_00788	CDS	255				hypothetical protein
DEGBENGL_00789	CDS	699	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
DEGBENGL_00790	CDS	1344				hypothetical protein
DEGBENGL_00791	CDS	309	clpS_1			ATP-dependent Clp protease adapter protein ClpS
DEGBENGL_00792	CDS	783	lpxD_1	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
DEGBENGL_00793	CDS	357				hypothetical protein
DEGBENGL_00794	CDS	267				hypothetical protein
DEGBENGL_00795	CDS	939				hypothetical protein
DEGBENGL_00796	CDS	906				hypothetical protein
DEGBENGL_00797	tRNA	76				tRNA-Arg(cct)
DEGBENGL_00798	CDS	765	hisF_1	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
DEGBENGL_00799	CDS	768	hisF_2	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisF
DEGBENGL_00800	CDS	438				hypothetical protein
DEGBENGL_00801	CDS	183				hypothetical protein
DEGBENGL_00802	CDS	1887				hypothetical protein
DEGBENGL_00803	CDS	396	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
DEGBENGL_00804	CDS	885		2.5.1.42	COG0382	Digeranylgeranylglyceryl phosphate synthase
DEGBENGL_00805	CDS	255				hypothetical protein
DEGBENGL_00806	tRNA	78				tRNA-Glu(ctc)
DEGBENGL_00807	CDS	1272				hypothetical protein
DEGBENGL_00808	CDS	348				hypothetical protein
DEGBENGL_00809	CDS	498				hypothetical protein
DEGBENGL_00810	CDS	618				hypothetical protein
DEGBENGL_00811	CDS	978				hypothetical protein
DEGBENGL_00812	CDS	216	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
DEGBENGL_00813	CDS	936	mdtB_2			Multidrug resistance protein MdtB
DEGBENGL_00814	CDS	1341				hypothetical protein
DEGBENGL_00815	CDS	1014	ghrA_1	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
DEGBENGL_00816	CDS	180				hypothetical protein
DEGBENGL_00817	CDS	306				hypothetical protein
DEGBENGL_00818	CDS	741				hypothetical protein
DEGBENGL_00819	CDS	564				hypothetical protein
DEGBENGL_00820	CDS	1425				hypothetical protein
DEGBENGL_00821	CDS	468			COG1841	50S ribosomal protein L30
DEGBENGL_00822	CDS	447			COG0200	50S ribosomal protein L15
DEGBENGL_00823	CDS	1233				hypothetical protein
DEGBENGL_00824	CDS	219				hypothetical protein
DEGBENGL_00825	CDS	417	atpC_1			ATP synthase epsilon chain
DEGBENGL_00826	CDS	420	atpB_2	7.1.2.2		ATP synthase subunit beta
DEGBENGL_00827	CDS	486				hypothetical protein
DEGBENGL_00828	CDS	546	dxs_4	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
DEGBENGL_00829	CDS	687				hypothetical protein
DEGBENGL_00830	CDS	138				hypothetical protein
DEGBENGL_00831	CDS	1104		1.1.1.374	COG0673	UDP-N-acetylglucosamine 3-dehydrogenase
DEGBENGL_00832	CDS	816		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
DEGBENGL_00833	CDS	516				hypothetical protein
DEGBENGL_00834	CDS	144				hypothetical protein
DEGBENGL_00835	CDS	648				hypothetical protein
DEGBENGL_00836	CDS	1080				hypothetical protein
DEGBENGL_00837	CDS	228				hypothetical protein
DEGBENGL_00838	CDS	336				hypothetical protein
DEGBENGL_00839	CDS	753				hypothetical protein
DEGBENGL_00840	CDS	1551				hypothetical protein
DEGBENGL_00841	CDS	288				hypothetical protein
DEGBENGL_00842	CDS	498				hypothetical protein
DEGBENGL_00843	CDS	345				hypothetical protein
DEGBENGL_00844	CDS	237				hypothetical protein
DEGBENGL_00845	CDS	1506				hypothetical protein
