locus_tag	ftype	length_bp	gene	EC_number	COG	product
PGLLGMOK_00424	CDS	1050	amiF_1	3.5.1.49		Formamidase
PGLLGMOK_00425	CDS	306				hypothetical protein
PGLLGMOK_00426	CDS	702				hypothetical protein
PGLLGMOK_00427	CDS	792	livG_1		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
PGLLGMOK_00428	CDS	348				hypothetical protein
PGLLGMOK_00429	CDS	231	rpiA_1	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
PGLLGMOK_00430	tRNA	75				tRNA-Lys(ctt)
PGLLGMOK_00431	CDS	474				hypothetical protein
PGLLGMOK_00432	CDS	729	arcC	2.7.2.2		Carbamate kinase
PGLLGMOK_00433	CDS	714				hypothetical protein
PGLLGMOK_00434	CDS	924	xerA_2		COG0582	Tyrosine recombinase XerA
PGLLGMOK_00435	CDS	696				hypothetical protein
PGLLGMOK_00436	CDS	483				hypothetical protein
PGLLGMOK_00437	CDS	330				hypothetical protein
PGLLGMOK_00438	CDS	1533	rfcL		COG0470	Replication factor C large subunit
PGLLGMOK_00439	CDS	840				hypothetical protein
PGLLGMOK_00440	CDS	684	rnc	3.1.26.3		Ribonuclease 3
PGLLGMOK_00441	CDS	906	era_1			GTPase Era
PGLLGMOK_00442	CDS	321				hypothetical protein
PGLLGMOK_00443	CDS	282				hypothetical protein
PGLLGMOK_00444	CDS	246				hypothetical protein
PGLLGMOK_00445	CDS	1452				hypothetical protein
PGLLGMOK_00446	CDS	1068	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
PGLLGMOK_00447	CDS	180				hypothetical protein
PGLLGMOK_00448	CDS	390				hypothetical protein
PGLLGMOK_00449	CDS	162				hypothetical protein
PGLLGMOK_00450	CDS	606				hypothetical protein
PGLLGMOK_00451	CDS	363				hypothetical protein
PGLLGMOK_00452	CDS	747		2.5.1.41	COG1646	Geranylgeranylglyceryl phosphate synthase
PGLLGMOK_00453	CDS	3378	polC	2.7.7.7	COG1933	DNA polymerase II large subunit
PGLLGMOK_00454	CDS	1323	glyA	2.1.2.-	COG0112	Serine hydroxymethyltransferase
PGLLGMOK_00455	CDS	1263				hypothetical protein
PGLLGMOK_00456	CDS	168				hypothetical protein
PGLLGMOK_00457	CDS	492				hypothetical protein
PGLLGMOK_00458	CDS	1269	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
PGLLGMOK_00459	CDS	1416		3.5.1.4	COG0154	Amidase
PGLLGMOK_00460	CDS	570				hypothetical protein
PGLLGMOK_00461	CDS	2028				hypothetical protein
PGLLGMOK_00462	CDS	1227				hypothetical protein
PGLLGMOK_00463	CDS	423				hypothetical protein
PGLLGMOK_00464	CDS	747	livG_2		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
PGLLGMOK_00465	CDS	780	livG_3		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
PGLLGMOK_00466	CDS	885				hypothetical protein
PGLLGMOK_00467	CDS	699	pccB_2	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
PGLLGMOK_00468	CDS	579				hypothetical protein
PGLLGMOK_00469	CDS	951				hypothetical protein
PGLLGMOK_00470	CDS	540			COG0197	50S ribosomal protein L10e
PGLLGMOK_00471	CDS	948	aspS_1	6.1.1.12		Aspartate--tRNA(Asp/Asn) ligase
PGLLGMOK_00472	CDS	738	yebC_1			transcriptional regulatory protein YebC
PGLLGMOK_00473	CDS	426				hypothetical protein
PGLLGMOK_00474	CDS	396				hypothetical protein
PGLLGMOK_00475	CDS	993				hypothetical protein
PGLLGMOK_00476	CDS	408				hypothetical protein
PGLLGMOK_00477	CDS	294				hypothetical protein
PGLLGMOK_00478	CDS	549				hypothetical protein
PGLLGMOK_00479	CDS	645				hypothetical protein
PGLLGMOK_00480	CDS	1404				hypothetical protein
PGLLGMOK_00481	CDS	1020	trpD_1	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
PGLLGMOK_00482	CDS	597	trpG_1	4.1.3.27	COG0512	Anthranilate synthase component 2
PGLLGMOK_00483	CDS	1170	trpE_1	4.1.3.27	COG0147	Anthranilate synthase component 1
PGLLGMOK_00484	CDS	177				hypothetical protein
PGLLGMOK_00485	CDS	267				hypothetical protein
PGLLGMOK_00486	CDS	1737				hypothetical protein
PGLLGMOK_00487	CDS	1080	malK_1	7.5.2.1		Trehalose/maltose import ATP-binding protein MalK
PGLLGMOK_00488	CDS	576	glcU		COG0395	Glucose import system permease protein GlcU
PGLLGMOK_00489	CDS	435			COG0102	50S ribosomal protein L13
PGLLGMOK_00490	CDS	390	rps9_1		COG0103	30S ribosomal protein S9
PGLLGMOK_00491	CDS	591	petC_1	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
PGLLGMOK_00492	CDS	1206	petB_1			Cytochrome b6
PGLLGMOK_00493	CDS	585				hypothetical protein
PGLLGMOK_00494	CDS	216				hypothetical protein
PGLLGMOK_00495	CDS	975	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
PGLLGMOK_00496	CDS	963				hypothetical protein
PGLLGMOK_00497	CDS	792	kdsB	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
PGLLGMOK_00498	CDS	159				hypothetical protein
PGLLGMOK_00499	CDS	186				hypothetical protein
PGLLGMOK_00500	CDS	159				hypothetical protein
PGLLGMOK_00501	CDS	405				hypothetical protein
PGLLGMOK_00502	CDS	531				hypothetical protein
PGLLGMOK_00503	CDS	660				hypothetical protein
PGLLGMOK_00504	CDS	270				hypothetical protein
PGLLGMOK_00505	CDS	765	glcV_1	7.5.2.-	COG3839	Glucose import ATP-binding protein GlcV
PGLLGMOK_00506	CDS	759				hypothetical protein
PGLLGMOK_00507	CDS	240				hypothetical protein
PGLLGMOK_00508	CDS	306	fpoK_1	1.12.98.3	COG0713	F(420)H(2) dehydrogenase subunit K
PGLLGMOK_00509	CDS	414	fpoJ_1	1.12.98.3	COG0839	F(420)H(2) dehydrogenase subunit J
PGLLGMOK_00510	CDS	543	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
PGLLGMOK_00511	CDS	873				hypothetical protein
PGLLGMOK_00512	CDS	444				hypothetical protein
PGLLGMOK_00513	CDS	975				hypothetical protein
PGLLGMOK_00514	CDS	753		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
PGLLGMOK_00515	CDS	990	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PGLLGMOK_00516	CDS	1260				hypothetical protein
PGLLGMOK_00517	CDS	462	pgk_1	2.7.2.3	COG0126	Phosphoglycerate kinase
PGLLGMOK_00518	CDS	459				hypothetical protein
PGLLGMOK_00519	CDS	807		3.5.5.1	COG0388	Nitrilase
PGLLGMOK_00520	CDS	177				hypothetical protein
PGLLGMOK_00521	CDS	759				hypothetical protein
PGLLGMOK_00522	CDS	627				hypothetical protein
PGLLGMOK_00523	CDS	1131				hypothetical protein
PGLLGMOK_00524	CDS	369				hypothetical protein
PGLLGMOK_00525	CDS	114				hypothetical protein
PGLLGMOK_00526	CDS	225				hypothetical protein
PGLLGMOK_00527	CDS	666	rssB_2			Regulator of RpoS
PGLLGMOK_00528	CDS	1176	lysJ_1	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde/glutamate semialdehyde transaminase
PGLLGMOK_00529	CDS	420	lysM		COG1522	HTH-type transcriptional regulator LysM
PGLLGMOK_00530	CDS	1164		2.3.3.14	COG0119	Homocitrate synthase
PGLLGMOK_00531	CDS	168	lysW			Alpha-aminoadipate/glutamate carrier protein LysW
PGLLGMOK_00532	CDS	843	lysX_1	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
PGLLGMOK_00533	CDS	1128	lysK	3.5.1.-	COG0624	[LysW]-lysine/[LysW]-ornithine hydrolase
PGLLGMOK_00534	CDS	1038				hypothetical protein
PGLLGMOK_00535	CDS	618	hldE	2.7.7.70		Bifunctional protein HldE
PGLLGMOK_00536	CDS	684	ribK	2.7.1.161	COG1339	Riboflavin kinase
PGLLGMOK_00537	CDS	1143	dnaG_1	2.7.7.-	COG0358	DNA primase DnaG
PGLLGMOK_00538	CDS	351	erpA_2			Iron-sulfur cluster insertion protein ErpA
PGLLGMOK_00539	CDS	762		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
PGLLGMOK_00540	CDS	831	acdAII	6.2.1.13	COG1042	Acetate--CoA ligase [ADP-forming] II subunit alpha
PGLLGMOK_00541	CDS	1122				hypothetical protein
PGLLGMOK_00542	CDS	801	suhB_1	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
PGLLGMOK_00543	CDS	843	nqrF_1	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
PGLLGMOK_00544	CDS	168				hypothetical protein
PGLLGMOK_00545	CDS	1077	hemA_1	1.2.1.70	COG0373	Glutamyl-tRNA reductase
PGLLGMOK_00546	CDS	702				hypothetical protein
PGLLGMOK_00547	tRNA	78				tRNA-Asp(gtc)
PGLLGMOK_00548	tRNA	75				tRNA-Lys(ttt)
PGLLGMOK_00549	CDS	1458	argH_1	4.3.2.1		Argininosuccinate lyase
PGLLGMOK_00550	CDS	1083	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
PGLLGMOK_00551	CDS	732	tdh_1	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
PGLLGMOK_00552	CDS	501				hypothetical protein
PGLLGMOK_00553	CDS	480				hypothetical protein
PGLLGMOK_00554	CDS	600				hypothetical protein
PGLLGMOK_00555	CDS	246				hypothetical protein
PGLLGMOK_00556	CDS	852	pyrD_1	1.3.5.2		Dihydroorotate dehydrogenase (quinone)
PGLLGMOK_00557	CDS	393				hypothetical protein
PGLLGMOK_00558	CDS	165				hypothetical protein
PGLLGMOK_00559	CDS	1635	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PGLLGMOK_00560	CDS	135				hypothetical protein
PGLLGMOK_00561	CDS	492				hypothetical protein
PGLLGMOK_00562	CDS	270				hypothetical protein
PGLLGMOK_00563	CDS	171				hypothetical protein
PGLLGMOK_00564	CDS	222				hypothetical protein
PGLLGMOK_00565	CDS	1017				hypothetical protein
PGLLGMOK_00566	CDS	1071	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PGLLGMOK_00567	CDS	675	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
PGLLGMOK_00568	CDS	1002	mdh_1	1.1.1.310	COG2055	Malate/(S)-sulfolactate dehydrogenase
PGLLGMOK_00569	CDS	558				hypothetical protein
PGLLGMOK_00570	CDS	585	gcvT_3	2.1.2.10	COG0404	putative aminomethyltransferase
PGLLGMOK_00571	CDS	387				hypothetical protein
PGLLGMOK_00572	CDS	219				hypothetical protein
PGLLGMOK_00573	CDS	762				hypothetical protein
PGLLGMOK_00574	CDS	462	pccB_3	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
PGLLGMOK_00575	CDS	735	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
PGLLGMOK_00576	CDS	1155				hypothetical protein
PGLLGMOK_00577	CDS	471	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
PGLLGMOK_00578	CDS	711	glcV_2	7.5.2.-	COG3839	Glucose import ATP-binding protein GlcV
PGLLGMOK_00579	CDS	660				hypothetical protein
PGLLGMOK_00580	CDS	651	cmoB	2.5.1.-		tRNA U34 carboxymethyltransferase
PGLLGMOK_00581	CDS	1275		3.3.1.-	COG0499	S-inosyl-L-homocysteine hydrolase
PGLLGMOK_00582	CDS	1245	metK_1	2.5.1.6		S-adenosylmethionine synthase
PGLLGMOK_00583	CDS	588				hypothetical protein
PGLLGMOK_00584	CDS	129				hypothetical protein
PGLLGMOK_00585	CDS	522				hypothetical protein
PGLLGMOK_00586	CDS	600				hypothetical protein
PGLLGMOK_00587	CDS	453	btuE_1	1.11.1.15		Thioredoxin/glutathione peroxidase BtuE
PGLLGMOK_00588	CDS	180				hypothetical protein
PGLLGMOK_00589	CDS	549				hypothetical protein
PGLLGMOK_00590	CDS	669	queE_1	4.3.99.3		7-carboxy-7-deazaguanine synthase
PGLLGMOK_00591	CDS	327				hypothetical protein
PGLLGMOK_00592	CDS	1038	adh_1	1.1.1.1	COG1064	NAD-dependent alcohol dehydrogenase
PGLLGMOK_00593	CDS	705				hypothetical protein
PGLLGMOK_00594	CDS	723				hypothetical protein
PGLLGMOK_00595	CDS	333				hypothetical protein
PGLLGMOK_00596	CDS	279	acyP	3.6.1.7	COG1254	Acylphosphatase
PGLLGMOK_00597	CDS	735	rpl2_1		COG0090	50S ribosomal protein L2
PGLLGMOK_00598	CDS	294				hypothetical protein
PGLLGMOK_00599	CDS	198				hypothetical protein
PGLLGMOK_00600	CDS	222				hypothetical protein
PGLLGMOK_00601	CDS	135				hypothetical protein
PGLLGMOK_00602	CDS	216				hypothetical protein
PGLLGMOK_00603	CDS	567				hypothetical protein
PGLLGMOK_00604	CDS	450				hypothetical protein
PGLLGMOK_00605	CDS	300				hypothetical protein
PGLLGMOK_00606	CDS	663				hypothetical protein
PGLLGMOK_00607	CDS	222				hypothetical protein
PGLLGMOK_00608	CDS	291				hypothetical protein
PGLLGMOK_00609	CDS	135				hypothetical protein
PGLLGMOK_00610	CDS	756	tatC_1			Sec-independent protein translocase protein TatC
PGLLGMOK_00611	CDS	1203				hypothetical protein
PGLLGMOK_00612	CDS	573				hypothetical protein
PGLLGMOK_00613	CDS	1272	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
PGLLGMOK_00614	CDS	387				hypothetical protein
PGLLGMOK_00615	CDS	390				hypothetical protein
PGLLGMOK_00616	CDS	321		5.4.99.25	COG1258	tRNA pseudouridine synthase Pus10
PGLLGMOK_00617	CDS	291			COG2139	50S ribosomal protein L21e
PGLLGMOK_00618	CDS	363				hypothetical protein
PGLLGMOK_00619	CDS	1128				hypothetical protein
PGLLGMOK_00620	CDS	156				hypothetical protein
PGLLGMOK_00621	CDS	1410				hypothetical protein
PGLLGMOK_00622	CDS	231	ndk_1	2.7.4.6	COG0105	Nucleoside diphosphate kinase
PGLLGMOK_00623	CDS	510				hypothetical protein
PGLLGMOK_00624	CDS	1431				hypothetical protein
PGLLGMOK_00625	CDS	1065	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
PGLLGMOK_00626	CDS	678	ala	1.4.1.1	COG2423	Alanine dehydrogenase
PGLLGMOK_00627	CDS	411	lexA_1	3.4.21.88		LexA repressor
PGLLGMOK_00628	CDS	120				hypothetical protein
PGLLGMOK_00629	CDS	1230				hypothetical protein
PGLLGMOK_00630	CDS	318				hypothetical protein
PGLLGMOK_00631	CDS	210				hypothetical protein
PGLLGMOK_00632	CDS	330				hypothetical protein
PGLLGMOK_00633	CDS	705				hypothetical protein
PGLLGMOK_00634	CDS	2295	rpoB_1	2.7.7.6		DNA-directed RNA polymerase subunit beta
PGLLGMOK_00635	CDS	948				hypothetical protein
PGLLGMOK_00636	CDS	312				hypothetical protein
PGLLGMOK_00637	CDS	354	tssA_1	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase
PGLLGMOK_00638	CDS	1020	trm1	2.1.1.215		tRNA (guanine(26)-N(2))-dimethyltransferase
PGLLGMOK_00639	CDS	759				hypothetical protein
PGLLGMOK_00640	CDS	594				hypothetical protein
PGLLGMOK_00641	CDS	306				hypothetical protein
PGLLGMOK_00642	CDS	306				hypothetical protein
PGLLGMOK_00643	CDS	993				hypothetical protein
PGLLGMOK_00644	CDS	609				hypothetical protein
PGLLGMOK_00645	CDS	651	rutF	1.5.1.42		FMN reductase (NADH) RutF
PGLLGMOK_00646	CDS	588				hypothetical protein
PGLLGMOK_00647	CDS	594				hypothetical protein
PGLLGMOK_00648	CDS	390				hypothetical protein
PGLLGMOK_00649	CDS	1140				hypothetical protein
PGLLGMOK_00650	CDS	468				hypothetical protein
PGLLGMOK_00651	CDS	489				hypothetical protein
PGLLGMOK_00652	CDS	507	rsxG	7.-.-.-		Ion-translocating oxidoreductase complex subunit G
PGLLGMOK_00653	CDS	495				hypothetical protein
PGLLGMOK_00654	CDS	1317	hemL_1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
PGLLGMOK_00655	CDS	1617	crtD_1	1.3.99.37		Carotenoid 3,4-desaturase
PGLLGMOK_00656	CDS	1569	thi4	2.4.2.59		Thiamine thiazole synthase
PGLLGMOK_00657	CDS	216				hypothetical protein
PGLLGMOK_00658	CDS	408	rpl4		COG0088	50S ribosomal protein L4
PGLLGMOK_00659	CDS	255			COG0089	50S ribosomal protein L23
PGLLGMOK_00660	CDS	699	rpl2_2		COG0090	50S ribosomal protein L2
PGLLGMOK_00661	CDS	468			COG0185	30S ribosomal protein S19
PGLLGMOK_00662	CDS	453			COG0091	50S ribosomal protein L22
PGLLGMOK_00663	CDS	381		1.2.1.22	COG1012	Lactaldehyde dehydrogenase
PGLLGMOK_00664	CDS	819				hypothetical protein
PGLLGMOK_00665	CDS	756	rhaD_2	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
PGLLGMOK_00666	CDS	174				hypothetical protein
PGLLGMOK_00667	CDS	564				hypothetical protein
PGLLGMOK_00668	CDS	1428				hypothetical protein
PGLLGMOK_00669	CDS	252	mdh_2	1.1.1.299	COG0039	Malate dehydrogenase
PGLLGMOK_00670	CDS	798	purE_1	5.4.99.18		N5-carboxyaminoimidazole ribonucleotide mutase
PGLLGMOK_00671	CDS	252	rpoH_1	2.7.7.6	COG2012	DNA-directed RNA polymerase subunit H
PGLLGMOK_00672	CDS	3348	rpoB_2	2.7.7.6		DNA-directed RNA polymerase subunit beta
PGLLGMOK_00673	CDS	384				hypothetical protein
PGLLGMOK_00674	CDS	651		3.2.2.-		G/T mismatches repair enzyme
PGLLGMOK_00675	CDS	1302				hypothetical protein
PGLLGMOK_00676	CDS	555				hypothetical protein
PGLLGMOK_00677	CDS	402				hypothetical protein
PGLLGMOK_00678	CDS	1362				hypothetical protein
PGLLGMOK_00679	CDS	849				hypothetical protein
PGLLGMOK_00680	CDS	372				hypothetical protein
PGLLGMOK_00681	CDS	333				hypothetical protein
PGLLGMOK_00682	CDS	855				hypothetical protein
PGLLGMOK_00683	CDS	1098	top6A	5.6.2.2	COG1697	Type 2 DNA topoisomerase 6 subunit A
PGLLGMOK_00684	CDS	360				hypothetical protein
PGLLGMOK_00685	CDS	279				hypothetical protein
PGLLGMOK_00686	CDS	606				hypothetical protein
PGLLGMOK_00687	CDS	639				hypothetical protein
PGLLGMOK_00688	CDS	897				hypothetical protein
PGLLGMOK_00689	CDS	1692				hypothetical protein
PGLLGMOK_00690	CDS	516				hypothetical protein
PGLLGMOK_00691	CDS	1635				hypothetical protein
PGLLGMOK_00692	CDS	939				hypothetical protein
PGLLGMOK_00693	CDS	456				hypothetical protein
PGLLGMOK_00694	CDS	468				hypothetical protein
PGLLGMOK_00695	CDS	468				hypothetical protein
PGLLGMOK_00696	CDS	393				hypothetical protein
PGLLGMOK_00697	CDS	777				hypothetical protein
PGLLGMOK_00698	CDS	381				hypothetical protein
PGLLGMOK_00699	CDS	1155	serC_1	2.6.1.52	COG1932	Phosphoserine aminotransferase
PGLLGMOK_00700	CDS	1416	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
PGLLGMOK_00701	CDS	705				hypothetical protein
PGLLGMOK_00702	CDS	408				hypothetical protein
PGLLGMOK_00703	CDS	552				hypothetical protein
PGLLGMOK_00704	CDS	759				hypothetical protein
PGLLGMOK_00705	CDS	1476	purF_1	2.4.2.14		Amidophosphoribosyltransferase
PGLLGMOK_00706	CDS	1338	purD_1	6.3.4.13		Phosphoribosylamine--glycine ligase
PGLLGMOK_00707	CDS	2355				hypothetical protein
PGLLGMOK_00708	CDS	603	mfd_1	3.6.4.-		Transcription-repair-coupling factor
PGLLGMOK_00709	CDS	1596				hypothetical protein
PGLLGMOK_00710	CDS	519				hypothetical protein
PGLLGMOK_00711	CDS	132				hypothetical protein
PGLLGMOK_00712	CDS	369				hypothetical protein
PGLLGMOK_00713	CDS	927				hypothetical protein
PGLLGMOK_00714	CDS	738	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
PGLLGMOK_00715	rRNA	1468				16S ribosomal RNA
PGLLGMOK_00716	CDS	120				hypothetical protein
PGLLGMOK_00717	rRNA	3052				23S ribosomal RNA
PGLLGMOK_00718	rRNA	111				5S ribosomal RNA
PGLLGMOK_00719	CDS	1098				hypothetical protein
PGLLGMOK_00720	CDS	888	fda	4.1.2.13		Fructose-bisphosphate aldolase class 1
PGLLGMOK_00721	CDS	1233				hypothetical protein
PGLLGMOK_00722	CDS	1146				hypothetical protein
PGLLGMOK_00723	CDS	453				hypothetical protein
PGLLGMOK_00724	CDS	489				hypothetical protein
PGLLGMOK_00725	CDS	267				hypothetical protein
PGLLGMOK_00726	CDS	546				hypothetical protein
PGLLGMOK_00727	CDS	834				hypothetical protein
PGLLGMOK_00728	CDS	573				hypothetical protein
PGLLGMOK_00729	CDS	750				hypothetical protein
PGLLGMOK_00730	CDS	267				hypothetical protein
PGLLGMOK_00731	CDS	126				hypothetical protein
PGLLGMOK_00732	CDS	2052				hypothetical protein
PGLLGMOK_00733	CDS	1323				hypothetical protein
PGLLGMOK_00734	CDS	552				hypothetical protein
PGLLGMOK_00735	CDS	1545	atpA_1	7.1.2.2		ATP synthase subunit alpha
PGLLGMOK_00736	CDS	537	atpD_1			ATP synthase subunit delta
PGLLGMOK_00737	CDS	471	atpF_1			ATP synthase subunit b
PGLLGMOK_00738	CDS	228	atpH_1			ATP synthase subunit c
PGLLGMOK_00739	CDS	879	atpB_2			ATP synthase subunit a
PGLLGMOK_00740	CDS	411				hypothetical protein
PGLLGMOK_00741	CDS	837	noc_1			Nucleoid occlusion protein
PGLLGMOK_00742	CDS	654				hypothetical protein
PGLLGMOK_00743	CDS	567				hypothetical protein
PGLLGMOK_00744	CDS	1209				hypothetical protein
PGLLGMOK_00745	CDS	459				hypothetical protein
PGLLGMOK_00746	CDS	738	caiA_2	1.3.8.13		Crotonobetainyl-CoA reductase
PGLLGMOK_00747	CDS	432				hypothetical protein
PGLLGMOK_00748	CDS	498				hypothetical protein
PGLLGMOK_00749	CDS	360				hypothetical protein
PGLLGMOK_00750	CDS	978				hypothetical protein
PGLLGMOK_00751	CDS	642				hypothetical protein
PGLLGMOK_00752	CDS	477				hypothetical protein
PGLLGMOK_00753	CDS	471				hypothetical protein
PGLLGMOK_00754	CDS	696				hypothetical protein
PGLLGMOK_00755	CDS	993	pdxS_1	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
PGLLGMOK_00756	CDS	507				hypothetical protein
PGLLGMOK_00757	CDS	744				hypothetical protein
PGLLGMOK_00758	CDS	810				hypothetical protein
PGLLGMOK_00759	CDS	339				hypothetical protein
PGLLGMOK_00760	CDS	1056				hypothetical protein
PGLLGMOK_00761	CDS	246				hypothetical protein
PGLLGMOK_00762	CDS	990				hypothetical protein
PGLLGMOK_00763	CDS	99				hypothetical protein
PGLLGMOK_00764	CDS	918				hypothetical protein
PGLLGMOK_00765	CDS	354				hypothetical protein
PGLLGMOK_00766	CDS	423				hypothetical protein
PGLLGMOK_00767	CDS	180				hypothetical protein
PGLLGMOK_00768	CDS	345				hypothetical protein
PGLLGMOK_00769	CDS	285				hypothetical protein
PGLLGMOK_00770	CDS	651				hypothetical protein
PGLLGMOK_00771	CDS	195				hypothetical protein
PGLLGMOK_00772	CDS	447				hypothetical protein
PGLLGMOK_00773	CDS	1152				hypothetical protein
PGLLGMOK_00774	CDS	930	ftsZ1_1		COG0206	Cell division protein FtsZ 1
PGLLGMOK_00775	CDS	306				hypothetical protein
PGLLGMOK_00776	CDS	309				hypothetical protein
PGLLGMOK_00777	CDS	966	rpoA_1	2.7.7.6		DNA-directed RNA polymerase subunit alpha
PGLLGMOK_00778	CDS	534	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
PGLLGMOK_00779	CDS	828				hypothetical protein
PGLLGMOK_00780	rRNA	1375				16S ribosomal RNA
PGLLGMOK_00781	CDS	996				hypothetical protein
PGLLGMOK_00782	CDS	567				hypothetical protein
PGLLGMOK_00783	CDS	327				hypothetical protein
PGLLGMOK_00784	CDS	300			COG2139	50S ribosomal protein L21e
PGLLGMOK_00785	CDS	1056	rlmN	2.1.1.192		Dual-specificity RNA methyltransferase RlmN
PGLLGMOK_00786	CDS	1194	recA_1			Protein RecA
PGLLGMOK_00787	CDS	183				hypothetical protein
PGLLGMOK_00788	CDS	1725				hypothetical protein
PGLLGMOK_00789	CDS	828	pyrK			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
PGLLGMOK_00790	CDS	912	pyrD_2	1.3.-.-		Dihydroorotate dehydrogenase
PGLLGMOK_00791	CDS	219	leuD_2	4.2.1.33		3-isopropylmalate dehydratase small subunit
PGLLGMOK_00792	CDS	1107	aksF_1	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
PGLLGMOK_00793	CDS	1095				hypothetical protein
PGLLGMOK_00794	CDS	621				hypothetical protein
PGLLGMOK_00795	CDS	804	yidC_2			Membrane protein insertase YidC
PGLLGMOK_00796	CDS	501				hypothetical protein
PGLLGMOK_00797	CDS	1182	glcV_3	7.5.2.-	COG3839	Glucose import ATP-binding protein GlcV
PGLLGMOK_00798	CDS	552				hypothetical protein
PGLLGMOK_00799	CDS	531	aroK_1	2.7.1.71		Shikimate kinase
PGLLGMOK_00800	CDS	753	sctC_1			Type 3 secretion system secretin
PGLLGMOK_00801	CDS	651				hypothetical protein
PGLLGMOK_00802	CDS	471				hypothetical protein
PGLLGMOK_00803	CDS	1779	atpA_2	7.1.2.2	COG1155	V-type ATP synthase alpha chain
